filename,dialect,duration,machine_transcript,human_correction
Sylheti_6Ycv4OO9kwo_seg0021.wav,Sylheti,11.26,,
Sylheti_6Ycv4OO9kwo_seg0022.wav,Sylheti,46.492,,
Sylheti_6Ycv4OO9kwo_seg0023.wav,Sylheti,19.804,उसायिं! तुमारे बिराईते बाला लके नि? हैं? उए आमारे बिराईते जे बाला लके? बाओ! तुमि दिदा दागा बेशे बुरह्मं प्रियमां दोई! अच्छा! उन्ने पुराईते बाला लके नि?,
Sylheti_6Ycv4OO9kwo_seg0024.wav,Sylheti,12.7,উমামালে চমিতকার চমিতকার তামা রে তাগাডে আওনা ওশিযে আওশি অমাল মিলা আসে আমি তাগাডে আমি ভাকা জাকা কেল কিল এ আমি ইমি মি ডি আ�,
Sylheti_6Ycv4OO9kwo_seg0025.wav,Sylheti,16.5,vetprat Sidhi how pleased మునుముత్లు వెడిస్ట్లు మునుముత్లు అరిడ్లు నావిక్లుం మునుమత్లు వెడిట్లు.,
Sylheti_6Ycv4OO9kwo_seg0026.wav,Sylheti,11.692,"অবাব ম Kaitain? ওায충! কলেনপাওি콞�েনত্পে ওinum! ওায roo,inho ! ওায quand Cartoon? এ�iking� ফ LINK positive? ঒ौ Crazy boom!",
Sylheti_6Ycv4OO9kwo_seg0027.wav,Sylheti,21.34,"He is such li�ages! Curry knows also too that you're his brother, He used to take happine of a famous singer in Tul class, He used to sing my songs, and then pole affection is seen in this area. Let me tag along- Is this a sad song? Yes , you are nut. It cut me a bit of a d***, , ,",
Sylheti_6Ycv4OO9kwo_seg0028.wav,Sylheti,30.972,"यह ता खार दरोने? हार। अमला अपन् मामा। अपन् साउत्मार मामान्नी? ओ ओ ओ। मामुज्यों, कुछं रहां सकुल्छें थाइं। कुछं रहां सकुल्छें थाइं। ना increases तो मेंमें praying समकझे और जरूम्माराworth",
Sylheti_6Ycv4OO9kwo_seg0029.wav,Sylheti,19.296,,
Sylheti_6Ycv4OO9kwo_seg0030.wav,Sylheti,17.056,Sulou,
Sylheti_6Ycv4OO9kwo_seg0031.wav,Sylheti,18.028,,
Sylheti_6Ycv4OO9kwo_seg0032.wav,Sylheti,14.256,yezię? yeortal yeestial yeadan journey,
Sylheti_6Ycv4OO9kwo_seg0033.wav,Sylheti,22.652,আলারো বাসে ইতা ভারাভ ইফাডা ফারিকলাম খযাধ ইলা ভাভ ভাভ ভাডাপি এসা তো কাট্যর কাডি কাডি পাযর কাসে কাযর তাই এনি এযাম পাযি এন �,
Sylheti_6Ycv4OO9kwo_seg0034.wav,Sylheti,6.716,আইর্যাভার এ তुমি কुনতা উদিরাই নো আমি থান নি তुমার কি রাম কি আশাল বিদন্ পি না কাডর রা আই কান ডাকি তরা কি লাত তর কাত তর তর তি �,
Sylheti_6Ycv4OO9kwo_seg0035.wav,Sylheti,13.724,আডিটাসে মাসাল সিতাস ইথাস যামে বাসিন এনা আই আই মাসিন পাথ দ্যা উকা আমা তাত্র এনি লমায তেতান আপনে দাপন কাপে ওদা উকা উকা কা�,
Sylheti_6Ycv4OO9kwo_seg0036.wav,Sylheti,16.372,,
Sylheti_6Ycv4OO9kwo_seg0037.wav,Sylheti,18.62,আমার একা উফাকার কার আইমার উইকাডালাল হার্সে আমার ইকা উফাকালাল একা অনাডি একা ভাসি পিখাডি একা পিহাডি আনাডি ত঵� কাডি ত঵্য? আইকা উপাডি কাডি? একা পিজাচ ত঵্য মাপাত? ত঵্য কিছালও তি কালও তি কাওশি? আমারা উসিত আমারা উলিতা তু জানা঵া দিও উজি উজি আমারা ইশি টুখা কুস দিখ তুলে তুলি ঵ি঵ি ভিকটা কনান কুন দিখ আমি বিটা লিখা পারা আক,
Sylheti_6Ycv4OO9kwo_seg0038.wav,Sylheti,10.984,यस पाब या सवाने जिनाइ कुम ता नाइ अमि ओतो टे का वाइताम कोई ताइ इवाइदी अमार भोगे को ताइ उज्च़क ले आसी ताइर रो अहुल सोमाइ अहुल चाहि दाइ मि टे इताम भारे ना तु अइ कि तरनर मात्धी माले के मातले,
Sylheti_6Ycv4OO9kwo_seg0039.wav,Sylheti,23.516,തൈਸન� jackets തൈਸಈതൕത໐൨? തുেਹതಷ�uto തൈ�2 serve തേਹതത� hazard,
Sylheti_6Ycv4OO9kwo_seg0040.wav,Sylheti,19.904,একাদা আমার জিবান এআমি শভিতি এআভারো কিযান কিআক্কাযা আমি ভিআখেআ. আমি শিকা঵িআ এআমাডি জিবান তকি. ওযা঵ি শিকাতি এআমি তুর্যা আমি গান দিসিলম. ইশাম এউটিআ খিলিলি এআকাযা গান দিআন না. শিকালি লান গারিম এআকাযা আকাযা. ওকান কিতা ওকান ত঵ি দিজিরিযাত লাকা লকা আরা সাজাত তকা লাগি ত঵ি আমা কি শিকাতি.,
Sylheti_6Ycv4OO9kwo_seg0041.wav,Sylheti,13.836,ওযাইসানা জিতু তু তু তলাবারযিশি চারমপযলেলে তু আমি খাইসি আমনিতু তু দাকন তু নাখা যা তু নাখা আইা ভিআ কাজিিস না তু বাবাল ভিষান,
Sylheti_6Ycv4OO9kwo_seg0042.wav,Sylheti,16.216,,
Sylheti_6Ycv4OO9kwo_seg0043.wav,Sylheti,18.224,য�anyaৌ অো habt draw... আরারমাউ ত� কেো পত фотলারম তা সলিবষকিটা অ� scene ওারসসিরসেশ এথেল মাইolved� আনারণ পাগরপে পআ�這個 এelcome�ান খে Monster,
Sylheti_6Ycv4OO9kwo_seg0044.wav,Sylheti,17.984,ਤੇਖੂਗੀੈ ਆਹੈੇਯੇ ਵੇ ਇਸੇ ਵੇਲਾਲੇ ਆਦੇ ਇਸੇ ਇਦੇ ਨਾਹੇ ਦੇਰੇ ਤੇਲੇ ਨਾਹੇ ਰੇਲੇ ਦੇੇ ਰੇੇ ਇਸੀਲੈ ਲੈਖੇ ਯੇੇ ਇਦੇ ਰੇ ਇਦੇ ਅਡੇ,
Sylheti_6Ycv4OO9kwo_seg0045.wav,Sylheti,19.756,"अस् Venezuela का एक उणियारप द द です� ніर repeating? कि एक का इ कलिज़ बतमैश ही, ह हूल नहीं और का पइल कौट रहा रहे है supposedly baby boomer, it does not wrong to see rocker. तरह censorship glaub his beautiful beauty, क्या भिसकरो वर्ईशाइना, तरह कक<|km|> you're a bad guy, क्या अमेडा, लिइटोन, क्य बहत फातल़? hand, my friend, why don't you sell her there? जर eye, sure. ḍḬ�eline ḡḰḸ� má ḭḚḈ ḯḤḳḪḳ embaixo ḴḤḤḭḤḤ ḰḤḤḴ ḱḸᶦ ḡḳḤḵḦ ḭḹḭḤḮḙ ḥḣ ḕ�emen ḵ�",
Sylheti_6Ycv4OO9kwo_seg0046.wav,Sylheti,15.452,नह�णाने  behavाने � sãoh glaube चतें zwischen अप्स proxy finals. और मैं आतिंक मि 움직 plaque था।। आपका रहे ہیں वत कता है। म्हें तहूं रहे हैic feat yall sleeping. नहीं मुखही कने इपइ आतिंहेーー। यzusट हाँ नहीं अभी ग्रहोंने सासमापाव। नहीं।॥ ...,
Sylheti_6Ycv4OO9kwo_seg0047.wav,Sylheti,19.544,станов Can't make that besticking Could I destroy the party business were trying to build So when I see the,
Sylheti_6Ycv4OO9kwo_seg0048.wav,Sylheti,17.108,আভা আভা আশাডি আপা? আমাহা অাল্ পাশিয সিনি এ? আমাসা পাশিয তাশিয তাযাল তামা ওতাইলি ওল্না আডি? তা঵্ খাল ল্ই টবানিরে টালান দি? মার্ ওকান দ্যা ওদান্? তোমার অভাজ্য ফ্দা? এচাল্ন তা? ওদাম সভাশ খিদা আভা? অমামাকেরাক্ ভাশি ভামাজ্ আমামা অমাই তার্তেডান.,
Sylheti_6Ycv4OO9kwo_seg0049.wav,Sylheti,17.264,"ইমনদшт� miniature hai mapi ku hangi, kaai kaai item. Aamang duvadi Fun가 hai hm sau parna hai Excel, po Cheers baithi to ke Link, we saarthi So uyaudhan abek cho fi Tomorrow axal do hangi Book ka namas, av ক replicated li thieves urubろう hain ke, um, we ooh� hain it na aap...? We si doe not want it,",
Sylheti_6Ycv4OO9kwo_seg0050.wav,Sylheti,10.844,,
Sylheti_6Ycv4OO9kwo_seg0051.wav,Sylheti,16.54,ḛ ḍ ḡḬḡḤ ḀḤḶḥḤḥ ḡḵ ḡḤḐḜ Ḛḿ Spit on fine circle విధైధామత్లసలక,
Sylheti_6Ycv4OO9kwo_seg0052.wav,Sylheti,13.52,"वपभणपाई, अल्ला बादे इगार में ले तुमी हुँता पअरुशाइ। यल्ला, उलि तून, उलि तूनदे, हामनो तुक्वे तुनिश्धारे भाई, सुवर सुखुर भाट्या हामने तुक्वे धाइपो, परहें पर्ताजो कर गए ल्या. यल्ला, उलि किता खुराजा, किता खुराजा, यल्ला.",
Sylheti_6Ycv4OO9kwo_seg0053.wav,Sylheti,19.304,"возмाग। एरे, किता अर्डा यह थाने? तुम्मि साइइदो तो फार्भाई देवना यह ता भेभष्ता कर या? कार में निखो? कार मार जो ते किच्ञ कर रहे जा पादे तो अम्टा खाराब लात दो! नह नह इतामे शजकर ता ता पाम्मे। స്హ്ర రെ ర്ష పశ織క్ పంర పత ത మారాధన మీచ完. ఆప� nit una maska ka hal. తై hahaha jump లాలోయలు",
Sylheti_6Ycv4OO9kwo_seg0054.wav,Sylheti,14.312,gotta say him don't make excuses addition I don't trust him you are so poor if he should give you relaxing why? There's no chance,
Sylheti_6Ycv4OO9kwo_seg0055.wav,Sylheti,18.48,अभया मारे पाईते stab on yo da,
Sylheti_6Ycv4OO9kwo_seg0056.wav,Sylheti,24.572,раф 솔직히 ㅅatoon so o,
Sylheti_6Ycv4OO9kwo_seg0057.wav,Sylheti,17.208,,
Sylheti_6Ycv4OO9kwo_seg0058.wav,Sylheti,19.88,আমাই জি পানায জি ভাল্ সির আদে ডাগে ডাওি আওসাই যালা ইলা ইলা ইজাও দুসে দিলা পাই পান দুযা এক্ আপান আতে ইলা যামাই তুাই পাই আপ,
Sylheti_6Ycv4OO9kwo_seg0059.wav,Sylheti,18.196,ಈ఍఍఍ఔবఋഐࠤর఍ഐবఇবব� Eine ಈ఍ఔবੰ ব্ੰব� controlling্ব� determining্ব ব্রুব ব্বর্ ব্র্ package ব়্ে ব্রব় ব্র্ ব্রর্ ব্র্ ব্র্ ব্রৈ ব্রবব się ব্র্ ব�,
Sylheti_6Ycv4OO9kwo_seg0060.wav,Sylheti,10.344,6.5 dings 6.5? Even we don't speak Why don't you speak What you said is reasonable It is very simple What i said is 6,
Sylheti_6Ycv4OO9kwo_seg0061.wav,Sylheti,14.044,,
Sylheti_6Ycv4OO9kwo_seg0062.wav,Sylheti,19.736,��� boo harder ah mriminal dla ba基 me ak na,
Sylheti_6Ycv4OO9kwo_seg0063.wav,Sylheti,19.896,আমি আরা বারা দুক্ দুতুতু আথালি আমার দা আসিল গারে দুতুতু পিছা আমি মানে শাজা কেছ এছ আমি ভিনে মাই কানে কাই নাই একাডা মানে দ,
Sylheti_6Ycv4OO9kwo_seg0064.wav,Sylheti,9.276,అమారిల్యాటాగు ప్రినాడి పోటావార్ని ఆకాదిలి నినాన రంచి మార రినాకు ముారు పోటాలిలి ఉమార్డి తేనిక అమార దినిక్ం ఉమారిన నినాక�,
Sylheti_6Ycv4OO9kwo_seg0065.wav,Sylheti,11.964,,
Sylheti_6Ycv4OO9kwo_seg0066.wav,Sylheti,18.984,,
Sylheti_6Ycv4OO9kwo_seg0067.wav,Sylheti,17.932,,
Sylheti_6Ycv4OO9kwo_seg0068.wav,Sylheti,39.484,,
Sylheti_6Ycv4OO9kwo_seg0069.wav,Sylheti,42.684,এমাশবামাষব আসাব যাহাব একাসব এংদব ধুাব কাব খারান সিযালি এপান আইপান বিকুান? আজোকল্তেবাইশি আমনে ইমনি ভাযনে আইশি আনাংচে আযে চুাযে চাব দেরাফি আজ্যে আমনি আইমনে ভাযনে আএহনি আএহনে আকানে অপিযে ত�,
Sylheti_6Ycv4OO9kwo_seg0070.wav,Sylheti,16.292,হংরা সিতা কালরর...,
Sylheti_6Ycv4OO9kwo_seg0071.wav,Sylheti,12.18,�es ок よ বਸ� depos starting to do Umm Like Ya ya Get the,
Sylheti_6Ycv4OO9kwo_seg0072.wav,Sylheti,19.068,55 55 55,
Sylheti_6Ycv4OO9kwo_seg0073.wav,Sylheti,39.868,আমাসাজাগার আকাউষল ইলিলে আইআদি মানাকার মদাভিতামাডি মাডাই জাডাগিযি কিতা উপিতা আআডিন আপাইন শিিতা আপাইন আপাইন আপাইন অভাভ নি মাস্পাদাচারাডি এন অমাই আমি শিপিতা খাডি আপরাপকন লক্লই রাডি দাভি আমাম শিপি আপি কাডি কাড্লে আপাতি আমি কালি ওদে পাওি জাদা,
Sylheti_6Ycv4OO9kwo_seg0074.wav,Sylheti,19.7,veio ופ problema scanning,
Sylheti_6Ycv4OO9kwo_seg0075.wav,Sylheti,17.696,আমিকিলদা ভিজিনা তামালি আনাযা কিতা আনাইসিসি? আমালি কানিযাই তাকনা কানাইশিকন তাকনা আনাইযারি আমিকাশন দিতা? আমালি কানা পেয়াঔে আমাইষে. দাযায তুলা আইশি আে আমারিগসে. আইলি তুমাডুদা এউো দি঵াল লাগি. পেডিব? তাকাগি আমিই? मुर्,
Sylheti_6Ycv4OO9kwo_seg0076.wav,Sylheti,13.268,অসামাসে সিযার আরে আমার আভার ডিলন নারং ভিছাত্নে ওজি খান দাগতে খিযি আমি আনে আনার বাধে দিখাগাএ সিযি তিযি তাই নি মানে কান�,
Sylheti_6Ycv4OO9kwo_seg0077.wav,Sylheti,17.332,मांसारflan krendal koge densitive क्ञाता मुज्णPower एवू पूर्प Carr,
Sylheti_6Ycv4OO9kwo_seg0078.wav,Sylheti,5.848,গতੇ নੱ ওারা এা এা জা খান আতੇ লেক লা এা এা তੇ কাল দিযা আম লাগি দিপ আকੇ অআনে শিংত কੇ দক লেখ লাকੇ,
Sylheti_6Ycv4OO9kwo_seg0079.wav,Sylheti,25.628,sogen因為有 folk who live in the villages You everyone have their own,
Sylheti_6Ycv4OO9kwo_seg0080.wav,Sylheti,13.48,কারাদাযাডার ইইক্য়াডাগাওয়া গালাপে আযায কালাভা তেলিকিল যা঵াসা আলাচি বালাকলাগাই আযায এতে সদার সদার সদার ডাযাযক কাডা এ �,
Sylheti_6Ycv4OO9kwo_seg0081.wav,Sylheti,10.328,"ziemāṇekh whoray sit tī ho yīsi éo. Aṁi khe urre inaire khawitā hariifferent 大 Seoul Morae salast pinat Sapphata dal nenhuma rower, so yeor.",
Sylheti_6Ycv4OO9kwo_seg0082.wav,Sylheti,17.044,鏘 Mehulouni re k noon month,
Sylheti_6Ycv4OO9kwo_seg0083.wav,Sylheti,16.316,"नाम कित्तू गूलाफ्खा, सुंदर गईरा खईड़े लागाया, अमेरिका तक आईजे लण्नोन तक आईजे आर गूलाफ्खा एदिजे, इक्यान होलिया आमारे सुटो खईड़े बेटा, खंदा गाटी करिया वे आमिया निवाइशा. जायूब। ए शक्रिन्दर भूरी, ए बरालूकार भूरी, ए वै आइ, पर यह. कि तू इस्टे?",
Sylheti_6Ycv4OO9kwo_seg0084.wav,Sylheti,13.224,"‫Okay, let's go everyone ‫OkayPOona POona We're here Our side Opportunists Is is Good Poona SW CAR V MU reason second solution significant It was Okay Let's go Okay",
Sylheti_6Ycv4OO9kwo_seg0085.wav,Sylheti,16.66,,
Sylheti_6Ycv4OO9kwo_seg0086.wav,Sylheti,7.64,,
Sylheti_6Ycv4OO9kwo_seg0087.wav,Sylheti,19.632,,
Sylheti_6Ycv4OO9kwo_seg0088.wav,Sylheti,11.94,আজাতੰ আমা শমণ্ন নাস নাস তੰ শণ্ডলি পাযে শপাপে ডাগা আমা নাস নাস নাস নাস আই দা ইদা জনকন আই ইষো,
Sylheti_6Ycv4OO9kwo_seg0089.wav,Sylheti,15.908,এই নিরুসিন জনুকনল লকি এই আনি শামজাজুনুদুশাদুয়ান আভারাডুাষে ইতে তে তাল গাসল আখার মাতে উপায যা ইতে কারাই তে মারুাডুাডু,
Sylheti_6Ycv4OO9kwo_seg0090.wav,Sylheti,11.26,এইদা ভাতা রমাযা ইষ এ জানকা রমাযা ইষ আরাযা ছিটা আরাযা ছিটা আরাযা এ এ দাকা তারা,
Sylheti_6Ycv4OO9kwo_seg0091.wav,Sylheti,27.58,bakalım ཽghanང཯་ 🤴  spos ohenSUilan,
Sylheti_6Ycv4OO9kwo_seg0092.wav,Sylheti,19.944,legal Model r end Are you in,
Sylheti_6Ycv4OO9kwo_seg0093.wav,Sylheti,18.492,,
Sylheti_6Ycv4OO9kwo_seg0094.wav,Sylheti,5.304,[#elevator Catholics with Red을 키고 militants in power is clear-cut and the truth is everywhere. All the content to the facts and truth has to be raised from deeper,
Sylheti_6Ycv4OO9kwo_seg0095.wav,Sylheti,17.02,"ത� Was it ok toos you guys? Either if you really hurt someone with ur hand, give him a Lesson give him 20,000 Rouge give him more 20,000 Rouge now you guys 2,000 Navy Reserve and 10,000 Navy Reserve Ok now its good go pay your head",
Sylheti_6Ycv4OO9kwo_seg0096.wav,Sylheti,13.748,"lında SY, KCEDAQ, SQ, QMCFAI, Qispel, EPIکZ, doubleLpted, completeL urgge,isoftμα, 5 pak band,",
Sylheti_6Ycv4OO9kwo_seg0097.wav,Sylheti,21.244,ਇ 있어 ihan� Kunstkzyć 170 Bian Said �. ще ਇ говоря ਇਡ� door ਅਯāhnox�委orsa ਨਾਈਡ�mar ਜ appli�ਆਡజਣਾileen�ਪੰ,
Sylheti_6Ycv4OO9kwo_seg0098.wav,Sylheti,6.772,Aa…界fach… clothing… I'm a clothing…,
Sylheti_6Ycv4OO9kwo_seg0099.wav,Sylheti,18.072,আরিথামা ভাইরা঵া ইমারি সিনালি তুইমাল আখলিলি ভাই আরাই মাই আস ওযাগাল ইআস ইলা আরাই আস উকাল আসি আমাই যাল্যে অসিযারালভার আমি শ�,
Sylheti_6Ycv4OO9kwo_seg0100.wav,Sylheti,15.628,आरेक दिन तुया मारे निसले दुइ दिन अखोता खोया साइकेल अमार केस थाकी। यहर बादे दिस्योस कोई दिन बादे तुय तुय खो? जिखाज रेकान तुक आला तूय केस लो। भीशोर। इस जिखाए आमारे मोही भी मारासला। उटाइन ले दूर रहे थुइ तुमार साइकेल अमार भी मारासला। ओ बाबारे बाई तुमी जो हाँ तुमार दूर खरे निलाए अमार गारी।,
Sylheti_6Ycv4OO9kwo_seg0101.wav,Sylheti,33.724,"यहर बादे खोतुजार जमला तुमार आइब पूमार सकुषम्ने तुमार मोई भेमार, तुमार खालो भेमार, सासाबेमार दुइ दिनों लगी निया तुमि आमार 7 दिन बादे दिसलाइ मी देबाई भारतार ना इते",
Sylheti_6Ycv4OO9kwo_seg0102.wav,Sylheti,17.136,"এ,નਹન� You guys 라�êmeਹ� option easier to connectception okay cutting Chhehehe cheddar, ch cheddar gem nae One good oh ад yo jay",
Sylheti_6Ycv4OO9kwo_seg0103.wav,Sylheti,3.9,"ដខញញ តខ្្ក ខ្ញ្ក ឃ។ក។។ ង្្ក ច្ក ងំក ច់័ក, ឆ័ក ង័ក ង្ក ញ្ក។ះ ខៃ្ក ថ្ក ឍ។ក ឍ្ក ជទ្ក ចះក ច្ក ក្ក ប្ក ដ្ ដ្ក �",
Sylheti_6Ycv4OO9kwo_seg0104.wav,Sylheti,22.524,অমারক্যরনেকেসেশেস্ পাত্লো? তেযর খারভিলা তেকাগিনে এলেআনিযা তে? আমানে কেষারা আমা আমান শাচাগ্র ভাইমি এসেস্কবি? तुइ तो ज्या असामी समाष्तिया काहिन दिया कुट्या तुइ ते खाइन दिया गडीब कोराने दिवाल लागी भिचानाज दे आर तुइ देसना तुइ मरो करस्टि अमें जो दिया वाल जाशा कर भाई रहो नहीं दे अमें आज तुमा लोगे आशी,
Sylheti_6Ycv4OO9kwo_seg0105.wav,Sylheti,19.096,,
Sylheti_6Ycv4OO9kwo_seg0106.wav,Sylheti,17.188,আরকব্লাতিক্কানস আনে আমান চ্লাভি ভিকান আমান কেজার ভাই আমান দুযান ফা঵ দিকান আমান ফা঵ দিকান পিশাচ ক্কান আমান জিদিকালি পা�,
Sylheti_6Ycv4OO9kwo_seg0107.wav,Sylheti,13.496,"परू 할게요 नारोकcere naisko teriya इस 然後<|km|> oise, oise और उस को치 फेलि अगरे आन sword r wasi agare a это अपनरो शकाभी भ дальको चै ये identifying Anaro shkona hahaha और उस उसके यहत Somere usi ye het रम तरहो रहा सा daily r ram today तरहो dore r maunu इसक्को सんです Kaito,"" Ausko shando नहीं के समाथikua",
Sylheti_6Ycv4OO9kwo_seg0108.wav,Sylheti,12.92,"terms of iron,f excluded his answer by this point, I won't show large part of the answer. Uncle are showing his full bill placards where and how he work, in front of viewers. Byee",
Sylheti_6Ycv4OO9kwo_seg0109.wav,Sylheti,18.868,"మ estran� achei, మ dawaiKKK అభతివనంపాదా), పేస్ఉగి నియు మార౪ని impressive ని� craft event ఆరుటిస్ హ్చ బిలి laisser ఇదిే, Prentest ఎూ పర్స్క్ అనర్నపు pertin",
Sylheti_6Ycv4OO9kwo_seg0110.wav,Sylheti,16.04,"भाग़ले किना बुलाणा था, साख़ले किना खाई तुज्छुखोई निवार अमरा भिश्छर्षे लिए नि? हाहा, इन्यों भिश्षर्श अर विश्षर कोनता नाए ए जणगोन, उजाहा खुईलाम, ए जे चीताअर बाटपार भातारों Ā short Ruu  apoyo want you Kaikyo bittalu Ā و n seamlessly",
Sylheti_6Ycv4OO9kwo_seg0111.wav,Sylheti,19.848,আমিও শাদারন জানকন চমরলল লক আমরা মাজামজায ওতার বাটజ চিটা রকলল আর চাকচিকা দকিআ আমরা তারা আর� আরে আনিদা ভিশাস কিকাডি আকিআ আক�,
Sylheti_6Ycv4OO9kwo_seg0112.wav,Sylheti,18.212,vontade petition 嗯 braayome yure 场 ne te,
Sylheti_6Ycv4OO9kwo_seg0113.wav,Sylheti,17.62,livere,
Sylheti_6Ycv4OO9kwo_seg0114.wav,Sylheti,18.372,"जानस्नी करो ना गीत्या। किदा? गतहाल के गुम लागेन ना। और हमायलाम फेइशबुको लाइन पर या देकि आख्टा कभी अलाव दिनोर देता लाइन अमार सुकृ छौर्शें। अपने लेख्से जा आमी एक दिनोर लागी फागलो यितां साइ। आर भागलो यिया, समाजर किसू दूश्किती मानुसर, मुकू सुन्मुचन घरिया, आमी अबार बाला वॉजीतां साइ।",
Sylheti_6Ycv4OO9kwo_seg0115.wav,Sylheti,16.88,उ तार लेका ताके अमि अनुप्रानितो है। हुँला में सिन्ता वाना तो तार खाराफ नाई। तार सिन्तार भित्ते अमि अम्या जेलाउ। अम्या वो एक दिनर फाकल है या भुच्छनी जोना गण। अवूत्मातां दे सोकुल्या दिलांदे आमदार समाजो आशे माशे यह दरनर मानुस मुकर शराराले तरार बाईरे एकरो आर भीतरे एकरो।,
Sylheti_6Ycv4OO9kwo_seg0116.wav,Sylheti,4.252,अग title  глаз everyone  packaged journal  пис relaxed άλ  ł burn it änge hàng kss Submit for london day thanks now make money with my,
Sylheti_B8tTlSZo7Z8_seg0000.wav,Sylheti,19.516,,
Sylheti_B8tTlSZo7Z8_seg0001.wav,Sylheti,6.068,"वो बा नख्यो, दोबी नखि तल लगी. अयलो लोतर्मा आयलो सुकार अटलोया चुप चुप चुप.",
Sylheti_B8tTlSZo7Z8_seg0002.wav,Sylheti,17.304,"तुइ भुरे का नस्तर होई सास परार्गुन तुल्ला लार्डा हेहेहे! तूरा लार्डा! ओ मामुनि,ंामामा साथा,मारे भुद्ये बरा बारीले या गजवाब,माही माही माही माही. अमिनाही क्या भी भूभ्भा? তিমি আমাল্কন লকা শিকলল যা তিলা নাই একা লকা কি? দাকি মামা আকি আওনা ওকা!",
Sylheti_B8tTlSZo7Z8_seg0003.wav,Sylheti,16.404,आजको टानारेग्दिन की? आमारेग्दिन। analysis interactivity the may,
Sylheti_B8tTlSZo7Z8_seg0004.wav,Sylheti,11.34,দিনদা এত ছাভিশ কনতা আলি আথনলল কারি কামান আমনকাজ কাছাজ আমকাজ নাখাল লকাল এগডি শামষাড চাল বানি আযা শাডি খনি তা এসি লাকা ওযা আমান কামারি ঵ান অমার শাডি তা শাডি লাকা এধু লাও ইদুুয় তা তা ইতা তা লাযা সলী যান আমার আমার দারি ল,
Sylheti_B8tTlSZo7Z8_seg0005.wav,Sylheti,26.3,� 지난 mitigation probably simply owing to one task Was ku a bad Because you cannot go out � Fifteen years or so You cannot continue You are caveat You think that's enough Quickly Deliver this She will not need I will not need He can not see He is a very small You cannot continue He cannot go pig IGNOR at thatlist,
Sylheti_B8tTlSZo7Z8_seg0006.wav,Sylheti,10.2,আমালকনদা জাব্লা এচাওলা অভাগননা উরা ইরাচাছমা আইশে আমালকনদা তা এচাধে আরারা উআকনে তাগনে লিযমা ইযাসে উহাই আংরিযাপ্ন্ আউ�,
Sylheti_B8tTlSZo7Z8_seg0007.wav,Sylheti,19.116,Layer for elections Aymarka 3 hita Ayarka p proportional Ayarka,
Sylheti_B8tTlSZo7Z8_seg0008.wav,Sylheti,37.532,"আমি শাষারল বিটালে নাশি তাও উনে? নে, নে, নাশিটে কের্লে নাশিটে কের্লাই এপে পেতে, ়� OF CARD",
Sylheti_B8tTlSZo7Z8_seg0009.wav,Sylheti,17.276,vidare reef mo,
Sylheti_B8tTlSZo7Z8_seg0010.wav,Sylheti,21.34,акти 짜 �데、 BB خ elevation حم Americas arntah  принципе ミ ちこれ ちこれ,
Sylheti_B8tTlSZo7Z8_seg0011.wav,Sylheti,16.116,,
Sylheti_B8tTlSZo7Z8_seg0012.wav,Sylheti,9.492,"Two, one, two and seven and one married one and the married is waiting Weד safe No no no we must eat",
Sylheti_B8tTlSZo7Z8_seg0013.wav,Sylheti,16.856,корабh sols pụ afterwards you didn't touch us you didn't touch us you touched us what we decided to go the other way we thought our,
Sylheti_B8tTlSZo7Z8_seg0014.wav,Sylheti,18.108,"dings š EXPLAINING Atatauye�� [""Lagache Mando Naoy Tummini Lag Che""] detto ede eme khol abhm minla있는 we were خل  сложно",
Sylheti_B8tTlSZo7Z8_seg0015.wav,Sylheti,19.828,hops起 occasionally I will hang tomorrow I do not understand And if my answer does not change The empress decides Why did you pick her know. About her,
Sylheti_B8tTlSZo7Z8_seg0016.wav,Sylheti,5.4,আমি ভাজ্লাম নাভেশাইডা এ তাই তাই কিকান নাগালাইটা এ দাই দাখরা আমি আমি কাভসি সিযাসাতা মামানিতা আসি আসি তাই কাপান পাপাপাপাপা,
Sylheti_B8tTlSZo7Z8_seg0017.wav,Sylheti,22.268,আখত় ত়িযা আইযা ভা঵্লে ধ্যলে লা আই? ত৿মা একেক্তে আকে? আমি জারই পেশেনকে তালে শ্তা আই? তেমা আকান কানি মাতে জাও? ఉమిమиноము ఒమినాయ క nghĩütünలి వికిక క్ల�ик సంরమాతలా అర� counselor. తల్లర డైకంబ దర నిపి� here నూర తిలCo he asked your sister. దర నిపి here in your room to show where to sit. It is your lover's home.,
Sylheti_B8tTlSZo7Z8_seg0018.wav,Sylheti,18.596,"लुदुर भुळि,我們 furious? नहां। मैं तो शिनलमन। हां?",
Sylheti_B8tTlSZo7Z8_seg0019.wav,Sylheti,17.268,Yeah.,
Sylheti_B8tTlSZo7Z8_seg0020.wav,Sylheti,19.348,"कihen tą परियग। दडरा का było। सिन्माइत होई которое वकीवारस् �актиल होता है। के सिराहिता अचृतकापे? बदरा अचाप स Does this have to be it?, they've no clue.",
