filename,human_correction,dialect
Noakhali_seg0009.wav,"""কলিজা, মন এবং হাড় সবই গানের সাথে ঠান্ডা হয়ে যায়। শোনো, গানটি শোনোনি? 'ও আমার দেশের মাটি, তোমার পরে ঠেকাই মাথা'। এই মাটি যেখানে পা ঠেকানোর জন্য গীতিকার ও সুরকাররা গান লিখেছেন। আহারে, কলিজা ঠান্ডা হয়ে যায়! হাসছো না কেন?""",noakhali
Noakhali_seg0010.wav,"ও আল্লাহ গো! কী দেখছো? কী! গোবরের মধ্যে এসে দাঁড়ালে কেন? আরেহ, সালাম করো, সালাম করো! তুমি কি পাগল হয়ে গেছো নাকি? নোয়াখালী এখনো এসে পৌঁছাতে পারিনি, গোবরের মাঝখানে দাঁড় করিয়ে বলছো সালাম করতে? এইরকম গোবর মাখা একটা নোংরা মহিলাকে আমি কেন সালাম করব? ওমা ওমা ওমা! আমাকে কী বলল?",noakhali
Noakhali_seg0011.wav,"""আমি নোংরা? আমি নোংরা? আমি গোবর নিয়ে কাজ করছি? কেন? এই যে দেখতে পাচ্ছ, এগুলোকে বলে গোবর। আর তোমার সাথে যে দাঁড়িয়ে আছে, সে গোবরে পদ্মফুল হিসেবে ফুটেছে।""",noakhali
Noakhali_seg0012.wav,"""পদ্মফুল! এই মহিলা এগুলো কী বলে? পাগল-ছাগল হয়ে গেল নাকি? আরে, মহিলা মহিলা করো না। ইনি আমার মা। যাও, সালাম করো। সালাম করো, সালাম করো। মা, আমি সুইটি, মা। সুজনের স্ত্রী। আপনার ছেলের বউ। তুমি যে আমার ছেলের বউ, আমিতো বুঝে গিয়েছি। তুমি তো কালপ্রিট!""",noakhali
Noakhali_seg0013.wav,"""আমার ছেলেকে আমার কলিজার ভেতর থেকে কেড়ে নিয়েছ। ওই ঢাকা শহরে আটকে রেখেছ কেন? হ্যাঁ? এই, তুমি আমার চোখের সামনে থেকে সরো, চোখের সামনে থেকে সরো। মেজাজ খারাপ করো না বললাম।""",noakhali
Noakhali_seg0014.wav,"""আম্মা, যা হওয়ার তা তো হয়েই গিয়েছে। ঘটনা ঘটে গিয়েছে। আপনি সব ভুলে যান। ওনাকে নিয়ে এসেছি, এখন উনি আপনার সেবা-যত্ন করে আপনার মন জয় করবেন। এখন থেকে আপনার ছেলের বউ আপনার সঙ্গেই থাকবে, আপনার সেবা-যত্ন করবে, আপনাকে দেখভাল করবে। আপনি শুধু তাকে একটু বরণ করে আমাদের ঘরের মধ্যে নিন। জি আম্মা, আমাকে শুধু একটু বরণ করে নিন। অসম্ভব!""",noakhali
Noakhali_seg0015.wav,"""উনাকে তুমি পছন্দ করেছ। আমি কি পছন্দ করে ঘরে বউ এনেছি নাকি কোনো, হ্যাঁ? তুমি যাও, তোমার বউকে নিয়ে ঢাকায় চলে যাও। এখানে থাকার দরকার নেই। এগুলো আপনি কী বলছেন আম্মা? অনেক কষ্ট করে, অনেক আশা-ভরসা নিয়ে আপনার দরজায় এসেছি, আপনি আমাকে ফিরিয়ে দেবেন না।""",noakhali
Noakhali_seg0016.wav,"""সে আপনার মন জয় করতে না পারলে আপনি ফিরিয়ে দেবেন। আপনি যা যা বলবেন তা অক্ষরে অক্ষরে যদি সে পালন না করে, তখন আপনি আমাদের গলা চেপে ধরে আমাদের দুনিয়া থেকে সরিয়ে দিয়েন।""",noakhali
Noakhali_seg0017.wav,"""একবার, শুধু একবার আমাদের সুযোগটা দিন আম্মা, সে পারবে। এই পারবে না? আমি পারব মা, আমি পারব। আমাকে একটা বার সুযোগ দিয়ে বরণ করুন আম্মা। একটি বার আম্মা। ঠিক আছে, তুমি যখন এতবার অনুরোধ করছ, তোমার বউকে আমি এক শর্তে বাড়িতে নিতে পারি।""",noakhali
Noakhali_seg0018.wav,"আম্মা, আপনি একদম চিন্তা করবেন না। আপনার যা শর্ত আছে আম্মা, সব শর্ত আমি পূরণ করব। আমি সুইটি আপনাকে কথা দিচ্ছি। আপনি বলেন, আপনার শর্তের লিস্টটা বলেন। শুধু মুখ ফুটে বলেন। জি জি, বলেন আম্মা। এইযে দেখতেছ গোবর লেপে দিয়েছি, বাকি গোবর লেপা তুমি শেষ করো। আর তুমি যদি এই গোবর লেপে দিতে পারো",noakhali
Noakhali_seg0019.wav,"""তাহলে তোমাকে সুন্দর করে আমাদের বাড়িতে নিয়ে যাবো, বরণ করে নেবো, বোঝোনি? অসম্ভব! আপনি এগুলো কী বলছেন আম্মা, হ্যাঁ? অসম্ভব! আমার এত সুন্দর হাত দিয়ে আমি এই গোবর ,না মা, আমি এটা পারবো না। এই সুজন, তুমি তোমার মাকে বলো, এই গোবরে আমি হাত দিতে পারবো না, প্লিজ!""",noakhali
Noakhali_seg0020.wav,"""সুজন, আমি কি তোমাকে বলেছিলাম যে তোমার বউকে আমার বাড়িতে নিয়ে আসো? এই গোবর-লাঠি যদি ঠিকঠাক ধুতে পারো তাহলে থাকবে, আর না হলে যেভাবে এসেছ সেভাবে ঢাকায় চলে যাও। যাও, যাও, যাও কাজে ডিস্টার্ব করো না। মা, মা, মা, মা...""",noakhali
Noakhali_seg0022.wav,"""লাঠিতে গোবর লাগিয়ে দিচ্ছি, আপনি একটু সরুন। এসো এখানে বসো। করবে আম্মা, করবে। উনি পারবেন আম্মা। ওমা, আবার ব্যাগ নিয়ে বসে আছে! না না আম্মা, এই যে ব্যাগ রেখে আসছি। ওরে বাবা, কী করছো? পারবে পারবে। আম্মা, উনি কি আমাদের নতুন কাজের মেয়ে নাকি?""",noakhali
Noakhali_seg0023.wav,"""না না, কাজের মেয়ে না, তোমার ভাইয়ের বউ। ঢাকা থেকে এসেছে। কী বলেন আম্মা! ঢাকা থেকে আসতে না আসতেই গোবর লেপা শুরু করে দিয়েছে? উনি কি ঢাকায় গোবরের ব্যবসা করেন নাকি? ওই মিয়া ওই, কথা বুঝে শুনে বলবেন। আম্মা পরীক্ষা নিচ্ছেন, আমার বউ পরীক্ষা দিচ্ছে। তাই না আম্মা? ধুর বেটা পাগল, এইটা কী বিয়ে করে এনেছ? এনার কাজ তো পছন্দ হচ্ছে না।""",noakhali
Noakhali_seg0024.wav,"""চুলের কালার, ড্রেসের কালার, বডির কালার—সব একই রকম। আমার এগুলো পছন্দ হয়নি। আপনার পছন্দ না হলে আপনি এখান থেকে যান। আম্মু, এগুলো করবেন না। মাখাও, মাখাও। দেখেছো? মাখিয়ে ধরো, মাখিয়ে। আমি করে দেব? না, ওঠ ওঠ।""",noakhali
Noakhali_seg0025.wav,"""এমনি এমনি মাখাতে পারো না? মাখাও। এত মানুষ কেন, এরা কারা? কারা? আমি তো বুঝি না এত গুজুর গুজুর ফুসুর ফুসুর কেন? আরে বাবা রে, তুমি যে কী জানতে চাচ্ছো আমি বুঝতে পারছি। এদের দেখছো না? সবাই আমাদের আত্মীয়। আমাদের নোয়াখালীতে আমরা মিলেমিশে থাকি। এই যে দেখছো সবাই, সবাই আমাদের পাড়া-প্রতিবেশী, আত্মীয়-স্বজন। নতুন বউ আসছো না?""",noakhali
Noakhali_seg0026.wav,"""তোমাকে দেখতে এসেছে। দাঁড়িয়ে আছো কেন? সবাইকে সালাম করো। ওমা, ভাবী মনে হয় কানে শোনে না নাকি? আমার ছোট ভাবীকে সালাম করে শুরু করুন। ওমা, উনি দাঁড়িয়ে আছেন কেন আম্মা? ও আল্লাহ, এগুলো কী হচ্ছে! করেছে আম্মা, করেছে। আম্মা, আপনি এভাবে আমার গায়ে পানি ছিটাচ্ছেন কেন আমি তো বুঝলাম না, আমি তো কোনো ভুল করিনি, সবাইকেই তো সালাম করলাম। এটা কি কোনো পানি নাকি?""",noakhali
Noakhali_seg0027.wav,[অস্পষ্ট],noakhali
Noakhali_seg0028.wav,[অস্পষ্ট],noakhali
Noakhali_seg0029.wav," [অস্পষ্ট] আচ্ছা হয়েছে হয়েছে, আকলিমা খুব সুন্দর হয়েছে, খুব সুন্দর হয়েছে। তোকে নতুন শাড়ি দিব। বৌমা, আমাদের সব আত্মীয়-স্বজনদের গান গেয়ে শোনাও তো।",noakhali
Noakhali_seg0030.wav,"গান বুঝেছ কি? সিং আ সং। গান গাইবে, সবার মন ভরিয়ে দেবে। আমার মা গান খুব পছন্দ করেন। যদি ভালো করে গাইতে পারো, তাহলে কাজ হয়ে যাবে। মা ও গাইছে। তেরে ঘর আয়া ম্যায় আয়া তুঝকো লেনে, দিল কে বদলে মে দিল কা নাজরানা লেনে।",noakhali
Noakhali_seg0031.wav,"[অস্পষ্ট] আল্লাহ্‌! চুন, পান, সুপারি—এইগুলা কী বলছে? ভাবি, আপনি কি পান খাবেন? না না না, আপনি ভুল বুঝতেছেন। ইনি হিন্দিতে 'সুপার' গান গাচ্ছেন, বুঝছেন? এই সুপার গানের মানে কী জানেন নাকি বাংলায়?",noakhali
Noakhali_seg0032.wav,"সে নোয়াখালীকে ভালোবাসে। আপনাদের প্রেমে পড়ে গিয়েছে। আপনাদের খেদমত করে সারাজীবন কাটিয়ে দিতে চায়। কী? কী? আমাদের নোয়াখালীর মানুষ বাংলা গান শুনতেই পছন্দ করি। আমাদের এত হিন্দি গানের দরকার নেই। বাংলা গীত গাও। বাংলা গেয়ে দাও, দরকার আছে। যেদিকে পৃথিবী ।",noakhali
Noakhlai_seg_0033.wav,"""একদিকে তুমি যদি থাকো, আমি তোমারই বুকে রবো, আর কোথাও যাব না।"" — তওবা তওবা! আরেহ বন্ধ করেন, বন্ধ করেন! আম্মা, গান গাইতে মানা করেন। পেছনে কুত্তা যেগুলো আছে সবগুলা পানিতে ঝাঁপ দিবে। খালি কুত্তা না জামাই, আমাদের মান-সম্মানও সব পানিতে ঝাঁপ দিবে!",noakhali
Noakhali_seg0034.wav,"""খালি ধবধবে গায়ের রঙ সাদা, আর কোনো গুণ নেই। এই যে গোবরের আঁটি দিতে বলেছি, পারে না; গীত গাইতে বলেছি, পারে না। পারেটা কী? জানি না। আর শোনো, আমাদের বাড়িতে যতদিন থাকবে, এই গলা দিয়ে যেন কোনো গান না শুনি। কান তো বধির হয়ে যাবে; কিছু মনে করো না, ঠিক আছে?""",noakhali
Noakhali_seg0035.wav,"""আচ্ছা, তুমি তাহলে ঘরে যাও। যাও, যেতে বলেছে, যাও। এসো এসো। সবাইকে মিষ্টি খাওয়াও। আল্লাহ আল্লাহ! কী? সাপ-বিচ্ছু দেখেছ নাকি?""",noakhali
Noakhali_seg0036.wav,"""আমাকে আর নোয়াখালীর মাটিতে আরও কত কিছু দেখতে হবে সুজন? কী দেখেছ, বলবে তো? লুঙ্গি পরেছ কেন? এইটা আবার লুঙ্গি! মা দিয়েছেন পরতে। শোনো, আমরা এখানে অনেক কিছু পরি, বুঝেছ? কখনো লুঙ্গি পরি, প্যান্ট পরি, হাফপ্যান্ট পরি। এই চুপ করো, একদম চুপ করো।""",noakhali
Noakhali_seg_0037.wav,"খুব না আমাকে ঢাকায় বসে পটায় নিয়ে আসছো! তোমার অনেক জায়গা-সম্পত্তি, সব তোমার বোন আর বোনের জামাই নিয়ে যাবে। চলো জান, না গেলে আমরা সম্পত্তির ভাগ পাব না। আমি তো মনে মনে স্বপ্ন দেখছি না জানি আমার জামাইয়ের মনে হয় নোয়াখালীতে একটা রাজপ্রাসাদ আছে। রাজপ্রাসাদ তো দূরে থাক, একটা যে মানুষের দালান-বিল্ডিং থাকে, ওইটাও নাই! টিনের ঘরে কি এই যুগে কেউ থাকে, দেখছো? ওরে বাবারে! দুই চার দশটা দালান করা আমাদের পক্ষে কোনো ব্যাপার নাকি, হ্যাঁ? আল্লাহ দিলে আমাদের যেই সম্পত্তি আছে কিন্তু আমার মার ওই দালান ঘরের মধ্যে থাকলে দম বন্ধ হয়ে আসে।",noakhali
Noakhali_seg0038.wav,"""তাছাড়া এই বাড়িতে আমার দাদা মারা গেছেন, বাবা মারা গেছেন। আমার মা স্মৃতিচারণ করেন, বুঝেছ কি? শেষে যে আধা কিলোমিটার হেঁটে এসেছ, পুরো জায়গাটা আমাদের। আচ্ছা যাই হোক, নোয়াখালী তোমার কেমন লাগছে? ঘোড়ার ডিমের মতো লাগছে। হাঁটিয়ে নিয়ে এসেছ কতখানি রাস্তা! আসার সময় তোমার মা আমাকে দিয়ে গোবর [অস্পষ্ট]""",noakhali
Noakhali_seg0039.wav,"ছিঃ! গন্ধ লাগতেছে, আমার কাছে গোবরের মতো লাগতেছে। আমি যাব গা, শোনো। জান, জান তুমি না আমার স্বামী? তুমি না আমাকে ভালোবাসো সুজন? আমি এখানে থাকলে পাগল হয়ে যাব। তোমার সম্পত্তি-মম্পত্তি লাগবে না, আমার কিচ্ছু লাগবে না। আমি ডাল-ভাত খেয়ে থাকতে পারব, কিন্তু এই জায়গায় থাকলে আমি মরে যাব প্লিজ! আমি পাগল হয়ে যাব। আমরা চলো যাই!",noakhali
Noakhali_seg0040.wav,"""কীরে, তুমি তো বাবু হয়ে গিয়েছ। বিয়ে তো করোনি। তুমি বললে বই কিনেছ, পাতার পর পাতা বই উল্টাচ্ছ আর পড়ছ; খালি আসার পর থেকে দেখছি বউয়ের সাথে কথা বলছ বউ, বউ, বউ। মায়ের কথা মনে পড়ে না? আম্মা, একটা ভুল হয়ে গিয়েছে, কিন্তু হঠাৎ [অস্পষ্ট]""",noakhali
Noakhali_seg0041.wav,"""এই ঘরে এখন কি কোনো মানা আছে, নাকি বউ শিখিয়ে পড়িয়ে দিয়েছে? না, কী বলেন! আপনার ঘর, আপনি যা খুশি করবেন। আমার হাতে এত সময় নেই, মিয়াবাড়ির বউ। কয়েকটা নিয়ম-কানুন বলার জন্য এসেছি। শোনো, রোজ ভোর ৬টায় ঘুম থেকে উঠবে।""",noakhali
Noakhali_seg0042.wav,"""ওঠার পর বিছানা গুছিয়ে নিজের ঘর ঝাড়ু দিয়ে তারপর উঠান ঝাড়ু দেবে। তারপর পাকের ঘরে  গিয়ে পাকের ঘর পরিষ্কার করবে। তারপর নাস্তা-পানি, রান্নাবান্না শুরু করে দেবে। দশটার মধ্যে আমাদের বাড়ির রান্না শেষ হওয়া লাগবে। আর দশটার পর গরুদের ওইখানে যাবে।""",noakhali
Noakhali_seg0043.wav,"আমাদের গরু-গাভীর দেখাশোনা করবে। নারিকেল গাছ আর সুপারি গাছের কি অভাব আছে নাকি কোনো? পাতা পড়ে পড়ে থাকে, বুঝেছ? সেই পাতা সব পুড়িয়ে ফেলবে। গোবর লাঠি দিয়েছ? ভালো হয়নি। ওহ, আরও কথা আছে তো, ওই যে [অস্পষ্ট]",noakhali
Noakhali_seg0044.wav,"""আমাদের দিঘি আছে সামনে, চিনিয়ে দিও। ওই দিঘি থেকে পানি ভরে ভরে আনবে। লাগবে তো। লাগবে না? হ্যাঁ, লাগবে। সবার শেষে কালকে থেকে এই যে তোমার মাকে দেখছ চেয়ারের মধ্যে বসে, পায়ের ওপর পা তুলে বসে থাকব, দোলাব আর ভাত খাব। লাগবে তো।""",noakhali
Noakhali_seg0045.wav,"""বউ সংসারের সব কাজ করবে। হ্যাঁ, করবে তো। ঠিক আছে? হ্যাঁ। আরেকটা কথা, এইগুলো কী? থ্রি-পিস আম্মা। ওমা! ওরে সুজন, তোমার বউ দেখি আমাকে থ্রি-পিস দেখায়! আরে, নোয়াখালীর মানুষ মনে হয় থ্রি-পিস দেখেনি কোনোদিন, না? আমি চিনি, কিন্তু পরা যাবে না। তুমি মিয়াবাড়ির বউ।""",noakhali
Noakhali_seg0046.wav,"""আত্মীয়-স্বজন পাড়া-প্রতিবেশী দেখলে কী বলবে? আজকে কিছু বললাম না। কালকে থেকে কোনো থ্রি-পিস পরা যাবে না। শাড়ি পরতে হবে। বাঙালি বউয়ের মতো থাকা লাগবে। জি আম্মা। বউকে বুঝিয়ে বলো না কেন, হ্যাঁ? সে কি আমাদের নোয়াখালীর ভাষা বোঝে? না। বুঝিয়ে বলবে না? জি।""",noakhali
Noakhali_seg0047.wav,"""ওহ, আরেকটা কথা মনে পড়েছে। আমাদের বাড়িতে রাত নয়টার পর কিন্তু বাতি বন্ধ হয়ে যায়। ঘর অন্ধকার করে, খাওয়া শেষ করে ঘুমিয়ে পড়তে হবে। লাগবে তো। মনে থাকবে? জি। দেখো। আমি থাকব না, আমার সম্পত্তি লাগবে না, আমি থাকব না; আমি পাগল হয়ে যাব, আমি পাগল হয়ে যাব!""",noakhali
Noakhali_seg0048.wav,"দেখেছ কাণ্ড! লাট সাহেবের মেয়ে তো এখনো ওঠে না ঘুম থেকে। এই বৌমা, বৌমা ওঠো না কেন? সুজন! গতকাল তোমাকে আমি বলেছি না ছয়টার সময় ঘুম থেকে উঠবে? ছয়টা দশ বেজে গেছে, দশ মিনিট দেরি হলো কেন? আম্মা আসলে আপনি তো আমাকে শাড়িও পরতে বলেছেন",noakhali
Noakhali_seg0049.wav,"শাড়ি তো আমি সবসময় পরি না, অভ্যস্ত না। শাড়ি পরতে দশ মিনিট দেরি হয়ে গেছে। আগামীকাল থেকে পৌনে ছয়টায় উঠে যাবে। জি। আচ্ছা চলো, জামাই মানে তোমার দুলাভাই এসেছে, বাজার থেকে মাছ এনেছে; মাছ কুটবে চলো। আমি মাছ কুটব? ওমা! কী বলো তুমি? মাছ কুটবে না তো কে কুটবে? আরে, আমার বিয়ের পরের দিন",noakhali
Noakhali_seg0050.wav,"আমাকে আমার শাশুড়ি কিছু বলেননি, আমি দৌড়ে রান্নাঘরে চলে গিয়েছি। সব মাছ কেটে বেছে, থালা-বাসন ধুয়ে রেখেছি। আর আমি আজকে শাশুড়ি হয়ে তোমাকে বলছি চলো মাছ কাটতে চলো। কানে যায় না? এত ঢংয়ের কথা শোনার সময় আমার নেই। এসো এসো, মাছ কাটতে দেরি হয়ে যাবে, এসো। মাছের রূপ ধরে বসে আছো কেন? না আম্মা, আমি আসলে",noakhali
Noakhali_0051.wav,"বুঝতে পারছি না, এখানে অনেক ধরণের মাছ তো! আসলে আমাকে কোনটা কাটতে হবে? কী বললে? কোন মাছ মানে? এইগুলো গুঁড়া মাছ, এইগুলো সব কাটা লাগবে তোমার। এই সব মাছ আমি কাটব? আম্মা, আমি তো কোনোদিন মাছ কাটিনি। আমি মাছ কাটতে পারি না। তারপরেও আপনি যদি আমাকে বড় মাছ দিতেন",noakhali
Noakhali_seg0052.wav,"""আমি চেষ্টা করতাম, কিন্তু এগুলো তো অনেক ছোট ছোট মাছ। মা, আমি তো কাটতে পারব না। গুঁড়ো মাছ কাটতে পারো না? ওরে সুজন, কাকে বিয়ে করে এনেছ? আমাদের নোয়াখালীতে কি মেয়েদের আকাল পড়েছিল? গুঁড়ো মাছ কাটতে জানে না! আমার তকদিরই খারাপ। তুমি একটা কাজ করো, সেগুন গাছ দিয়ে শোকেস বানিয়ে দাও।""",noakhali
Noakhali_seg0053.wav,"তোমার বউকে সাজিয়ে রাখব আর পাড়া-প্রতিবেশী এসে দেখবে? এই তুমি কি মেমসাহেব নাকি কোনো? বিলেতে থাকো? গুঁড়ো মাছ দেখনি? ঢাকা শহরে গুঁড়ো মাছ দেখনি? না মা, ছোট মাছ খায় ঢাকার মানুষ, কিন্তু সেটাতো বুয়া কেটে দেয়। আর বড় মাছ তো আপনার ছেলে সুপার শপ থেকে",noakhali
Noakhali_seg0054.wav,সেটা তো রেডি টু কুক আম্মা। রেডি টু কুক কী?,noakhali
Noakhali_seg0055.wav,"তোমাকে জিজ্ঞেস করেছে নাকি? আম্মা প্রশ্ন করেছেন না? রেডি টু কুক কী বোঝো না? রেডি করা থাকে, চুলার মধ্যে বসাবে তারপর রান্না করবে। না না, এইসব চলবে না। আমাদের নোয়াখালীর মানুষ নিজে মাছ কুটে, গুঁড়ো মাছ ধুয়ে রান্না করি। মাছ কাটা শুরু করো। কিন্তু আম্মা",noakhali
Noakhali_seg0056.wav,"""এখানে তো একটা-দুইটা মাছ না, অনেকগুলো মাছ। এতগুলো মাছ কাটতে গেলে তো আমার অনেক সময় লাগবে মা। খেতেও দেরি হয়ে যাবে আপনাদের। হলে হোক, মাছ কাটতে হবে। মাছ কাটা শুরু করো বললাম না? কানে কথা যায় না? আরও অনেক কাজ কিন্তু পড়ে আছে। এইটা আমার হুকুম, মাছ কাটা শুরু করো, ঢং কম করো। আরে, এইটা তো গুঁড়ো মাছ  [অস্পষ্ট]!""",noakhali
Noakhali_seg0057.wav,"""আম্মা, এই গুঁড়ো মাছ দিয়ে তোমার ধৈর্যের পরীক্ষা, চোখের জ্যোতির পরীক্ষা, হাতের জোরের পরীক্ষা নিচ্ছেন। আম্মা, আপনি কী সব যুক্তি করেন! এভাবে হবে না, আপনি পুরোপুরি বাঁশ দিয়েন না। কোথা থেকে অকেজো মেয়ে ধরে নিয়ে এসেছে! কাজকাম যদি না করে,",noakhali
Noakhali_seg0058.wav,"""আমার ছোট পাখি কিন্তু একটা ভালো কথা বলেছে। ছোট পাখি? হ্যাঁ। কাল তুমি আমাকে একটা মুগুর বানিয়ে দিও। মুগুর! মুগুর কী? ওরে, মুগুর রেডি টু কুক না! আচ্ছা যাই হোক, আমি তোমাকে দেখিয়ে দিচ্ছি কীভাবে গুঁড়ো মাছ কাটতে হয়। মাছের বাচ্চা""",noakhali
Noakhali_seg0059.wav,"""তোমার বাবাকে কখনো দেখেছো তোমার মাকে মাছ কুটে দিতে? ছেলে মানুষের কাজ ছেলে মানুষ করবে আর মহিলা মানুষের কাজ মহিলা মানুষ করবে। কাজী! আল্লাহ আম্মা, সামান্য একটা মাছ কাটার জন্য আপনি কাজীকে ডাক দিচ্ছেন? আম্মা, আপনার ছেলের সাথে আমার বিয়ে হয়েছে আপনি এটা মানেন?""",noakhali
Noakhali_seg0060.wav,"""আমাদের তালাক করানোর জন্য আপনি কাজী ডাকবেন সামান্য মাছ কাটার জন্য আম্মা? আরে ধুর! আমাদের জামাই, আমাদের জামাইয়ের নাম কাজী সেলিম, আদর করে আমি তাকে কাজী ডাকি। বসে আছো কেন? যাও মুগুর নিয়ে এসো। মুগুর আনছি এক মিনিটে, এখানে হাতের কাছে রাখেন। কথা না শুনলে বাড়ির ওপরে রাখবেন। হ্যাঁ, চ্যালা কাঠ হলেও চলবে।""",noakhali
Noakhali_seg0061.wav,"""শুরু করো, নইলে কিন্তু কোন জায়গায় যে পড়ে যাই বলতে পারব না। মন খারাপ করে দাঁড়িয়ে থাকব না তো কী করব? আমার জীবনের সুখ-শান্তি যা ছিল তা শেষ হয়ে গেছে। ওমা! আমার ছোট পাখি এইটা কী বলছে! আমার মতো একটা বউ থাকতে তোমার জীবনের সব সুখ-শান্তি চলে গেছে কেন? সুখ-শান্তি যাবে না? তুমি নরমালি একটা জিনিস চিন্তা করো না""",noakhali
Noakhali_seg0062.wav,"""তোমার আর আমার প্ল্যান ছিল তোমার বাবা-মার সম্পত্তি আমরা ভোগ করব, কিন্তু তোমার ভাই ঢাকা থেকে একটা মেয়ে ধরে নিয়ে চলে এসেছে। এখন আমরা চাইলেও জায়গা-সম্পত্তি কি আর ভোগ করতে পারব? তিন ভাগের এক ভাগ জমিও তোমার ভাই তোমাকে দেবে না আমার মনে হয়। উনি যে গাদ্দারের গাদ্দার! ঠিক বলেছ ছোট পাখি।""",noakhali
Noakhali_seg0063.wav,"""তাহলে কী করবে বুঝছ না? সুন্দর করে তোমার ভাই আর ভাইয়ের বউকে ঢাকা পাঠায় দাও, নইলে তোমার সাথে আমি সংসার করতে পারব না ডিরেক্ট কথা। ইন্না লিল্লাহ! আল্লাহ, এটা কী বিপদে আমাকে ফেলেছ, এই বিপদ থেকে উদ্ধার করো আল্লাহ। আরে আপা, তোমাকে কে বিপদে ফেলেছে?""",noakhali
Noakhali_seg0064.wav,"""আরে সুজন! তুমি অনেকদিন বাঁচবে। তোমার কথাই চলছিল আর তুমি ঠাস করে চলে আসলে। তাই নাকি? আমাকে নিয়ে গবেষণা চলছে? কিন্তু কেন? কী গবেষণা চলছে বলো না, একটু শুনি। ভাই, তুমি এইটা কী মেয়ে ধরে নিয়ে এসেছ? তার সাথে কি তোমার যায়? আমার ভাইটা কী সুন্দর, আর সে!""",noakhali
Noakhali_seg0065.wav,"""মনে হয় সাদা একটা কাগজ। তোমাদের একসাথে দেখলে মনে হয় সাদা-কালো প্রিন্ট দেখছি। ভাই, আমি তাকে তোমার বউ হিসেবে মানি না। তার সাথে তোমাকে একদমই যায় না, কোনো মতেই যায় না। আমি তোমার দুলাভাই, অন্তত আমাকে তো একটি বার জানাতে পারতে। আমার চাচার মেয়ে ছিল দুইটা রিনা আর মিনা।""",noakhali
Noakhali_seg0066.wav,"""একেবারে আনারকলি! তুমি যদি আমাকে বলতে তার সাথে তোমার বিয়ে করিয়ে দিতাম। আমার চাচার জায়গা-সম্পত্তির অভাব নাই। কী বলছি বুঝছ? বোনের সাথে বিয়ে করলে সিস্টেম করে সম্পত্তি তোমার নামে লিখে দিতে পারতাম। শোনো সুজন, তুমি যে বিয়ে করেছ সেটা এলাকার অনেকেই জানে না। তুমি সিস্টেম করে তোমার বউকে তালাক দিয়ে দাও। তালাক দিয়ে টাকা পাঠিয়ে দিলে""",noakhali
Noakhali_seg0067.wav,"""আমি সিস্টেম করে আমার চাচাতো বোনের সাথে তোমার লিঙ্ক আপ করে দেব। ওরে বাবারে! এই তো আমার দুলাভাই! শ্যালককে নিয়ে কত ভাবে! কিন্তু দুলাভাই, ওনাকে ছেড়ে দিলে অনেক সমস্যা আছে যদিও ছোট সমস্যা, বড় কোনো সমস্যা না। মেয়ের বাবা তো পুলিশ!""",noakhali
Noakhali_seg0068.wav,"""বড় পুলিশ অফিসার! আবার পুলিশের যে রিমান্ড কমিটি আছে না, সেটার চেয়ারম্যান উনি। প্রতিদিন আসামিকে কীভাবে  জব্দ করা যায়, সেই নতুন নতুন পদ্ধতি আবিষ্কার করেন। আমি দেখছি কয়দিন আগে বড় বড় রাজহাঁসের ডিম আনাইছে আপনার সমান! সেটা আসামির কোনখান দিয়ে দেয় জানেন তো?""",noakhali
Noakhali_seg0069.wav,"""এখন ধরেন আমি তাকে ছেড়ে দিলাম। ছেড়ে দিলে উনি আমার নামে মামলা দিবেন আর তার বাবা আমার ঘাড়ে হাঁসের ডিম দিবেন। প্রধান আসামি কে? আর প্রধান আসামি তো আপনি!""",noakhali
Noakhali_seg0070.wav,"""আপনি তো আমাকে উসকিয়েছেন। আমাকে দুই থাপ্পড় দিলেই আমি বলে দেব যে, আমার দুলাভাই তাঁর চাচাতো বোনের সাথে আমাকে বিয়ে দিতে চেয়েছেন, তাই আমি বউ ছেড়ে দিয়েছি। এখন আপনি কি ডিম নিতে পারবেন? তাহলে আমি যাই, ছেড়ে দিই? আরে না পাগল! আমার যে সাইজ, হাঁসের ডিম খেতেই কষ্ট হয়ে যায়, আর আবার এইটা... দরকার নাই, কোনো দরকার নাই!""",noakhali
Noakhali_seg0071.wav,"""মেয়ের ক্যাটালগ ঠিক আছে বুঝেছ তো? টাউনের মেয়ে তো, গ্রামের পরিবেশের সাথে তাল মেলাতে সময় লাগবে। আমার শাশুড়ি আম্মা যে শয়তানের শয়তান, দুই চার দিনেই মেরে সোজা করে দিবে। সমস্যা নাই, যেমনে থাকার থাকুক। আমার বেগ পেয়েছে, আমার যেতে হবে। জান, আমাকে নিয়ে যাও জান!""",noakhali
Noakhali_seg0072.wav,"""কাজী সেলিম, তোমার মতো পাজিকে সোজা করতে আমার দুই দিন লাগবে। মেয়ের বাবা তোমাকে হাঁসের ডিম না দিলে কী হবে, আমি দেব শয়তানের বাচ্চা!""",noakhali
